datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-07-03,CZ071,CZ0713,84,83,0
2020-07-03,CZ071,CZ0714,87,57,1
2020-07-03,CZ071,CZ0715,55,52,0
2020-07-03,CZ072,CZ0721,40,37,0
2020-07-03,CZ072,CZ0722,146,145,2
2020-07-03,CZ072,CZ0723,51,50,0
2020-07-03,CZ072,CZ0724,149,146,2
2020-07-03,CZ080,CZ0801,30,30,1
2020-07-03,CZ080,CZ0802,474,326,10
2020-07-03,CZ080,CZ0803,1668,650,5
2020-07-03,CZ080,CZ0804,124,104,6
2020-07-03,CZ080,CZ0805,215,201,9
2020-07-03,CZ080,CZ0806,629,465,35
2020-07-03,,,10,118,0
2020-07-04,CZ010,CZ0100,2434,2251,106
2020-07-04,CZ020,CZ020A,210,193,4
2020-07-04,CZ020,CZ020B,51,47,2
2020-07-04,CZ020,CZ020C,21,19,0
2020-07-04,CZ020,CZ0201,93,93,1
2020-07-04,CZ020,CZ0202,90,79,1
2020-07-04,CZ020,CZ0203,130,116,6
2020-07-04,CZ020,CZ0204,86,67,1
2020-07-04,CZ020,CZ0205,55,37,1
2020-07-04,CZ020,CZ0206,114,112,2
2020-07-04,CZ020,CZ0207,73,61,1
2020-07-04,CZ020,CZ0208,75,68,1
2020-07-04,CZ020,CZ0209,249,220,4
2020-07-04,CZ031,CZ0311,44,44,0
2020-07-04,CZ031,CZ0312,23,23,0
2020-07-04,CZ031,CZ0313,20,19,0
2020-07-04,CZ031,CZ0314,15,15,0
2020-07-04,CZ031,CZ0315,41,32,5
2020-07-04,CZ031,CZ0316,40,37,1
2020-07-04,CZ031,CZ0317,18,18,0
2020-07-04,CZ032,CZ0321,348,337,8
2020-07-04,CZ032,CZ0322,87,85,0
2020-07-04,CZ032,CZ0323,108,104,2
2020-07-04,CZ032,CZ0324,48,37,5
2020-07-04,CZ032,CZ0325,21,21,0
2020-07-04,CZ032,CZ0326,8,7,0
2020-07-04,CZ032,CZ0327,54,52,2
2020-07-04,CZ041,CZ0411,317,283,35
2020-07-04,CZ041,CZ0412,85,83,3
2020-07-04,CZ041,CZ0413,74,74,0
2020-07-04,CZ042,CZ0421,48,47,0
2020-07-04,CZ042,CZ0422,28,28,1
2020-07-04,CZ042,CZ0423,269,265,11
2020-07-04,CZ042,CZ0424,29,26,3
2020-07-04,CZ042,CZ0425,41,40,6
2020-07-04,CZ042,CZ0426,61,63,0
2020-07-04,CZ042,CZ0427,87,88,0
2020-07-04,CZ051,CZ0511,11,8,0
2020-07-04,CZ051,CZ0512,94,80,2
2020-07-04,CZ051,CZ0513,144,72,2
2020-07-04,CZ051,CZ0514,46,39,1
2020-07-04,CZ052,CZ0521,76,68,1
2020-07-04,CZ052,CZ0522,30,24,1
2020-07-04,CZ052,CZ0523,70,68,0
2020-07-04,CZ052,CZ0524,19,17,1
2020-07-04,CZ052,CZ0525,32,28,1
2020-07-04,CZ053,CZ0531,97,80,0
2020-07-04,CZ053,CZ0532,153,142,5
2020-07-04,CZ053,CZ0533,39,37,2
2020-07-04,CZ053,CZ0534,25,26,2
2020-07-04,CZ063,CZ0631,95,93,3
2020-07-04,CZ063,CZ0632,19,17,0
2020-07-04,CZ063,CZ0633,2,2,0
2020-07-04,CZ063,CZ0634,35,33,1
2020-07-04,CZ063,CZ0635,43,43,0
2020-07-04,CZ064,CZ0641,36,32,0
2020-07-04,CZ064,CZ0642,282,232,5
2020-07-04,CZ064,CZ0643,94,72,3
2020-07-04,CZ064,CZ0644,120,109,14
2020-07-04,CZ064,CZ0645,16,17,0
2020-07-04,CZ064,CZ0646,42,37,0
2020-07-04,CZ064,CZ0647,81,75,0
2020-07-04,CZ071,CZ0711,10,10,0
2020-07-04,CZ071,CZ0712,664,622,22
2020-07-04,CZ071,CZ0713,84,83,0
2020-07-04,CZ071,CZ0714,87,57,1
2020-07-04,CZ071,CZ0715,55,52,0
2020-07-04,CZ072,CZ0721,40,37,0
2020-07-04,CZ072,CZ0722,146,145,2
2020-07-04,CZ072,CZ0723,51,51,0
2020-07-04,CZ072,CZ0724,150,146,2
2020-07-04,CZ080,CZ0801,30,30,1
2020-07-04,CZ080,CZ0802,485,331,10
2020-07-04,CZ080,CZ0803,1730,664,6
2020-07-04,CZ080,CZ0804,129,105,6
2020-07-04,CZ080,CZ0805,217,201,9
2020-07-04,CZ080,CZ0806,636,466,35
2020-07-04,,,10,119,0
2020-07-05,CZ010,CZ0100,2442,2260,108
2020-07-05,CZ020,CZ020A,212,194,4
2020-07-05,CZ020,CZ020B,51,47,2
2020-07-05,CZ020,CZ020C,21,19,0
2020-07-05,CZ020,CZ0201,93,93,1
2020-07-05,CZ020,CZ0202,90,79,1
2020-07-05,CZ020,CZ0203,130,116,6
2020-07-05,CZ020,CZ0204,90,67,1
2020-07-05,CZ020,CZ0205,57,37,1
2020-07-05,CZ020,CZ0206,114,112,2
2020-07-05,CZ020,CZ0207,73,61,1
2020-07-05,CZ020,CZ0208,77,68,1
2020-07-05,CZ020,CZ0209,251,220,4
2020-07-05,CZ031,CZ0311,44,44,0
2020-07-05,CZ031,CZ0312,23,23,0
2020-07-05,CZ031,CZ0313,20,19,0
2020-07-05,CZ031,CZ0314,15,15,0
2020-07-05,CZ031,CZ0315,41,32,5
2020-07-05,CZ031,CZ0316,40,37,1
2020-07-05,CZ031,CZ0317,18,18,0
2020-07-05,CZ032,CZ0321,348,337,8
2020-07-05,CZ032,CZ0322,87,85,0
2020-07-05,CZ032,CZ0323,108,104,2
2020-07-05,CZ032,CZ0324,48,37,5
2020-07-05,CZ032,CZ0325,21,21,0
2020-07-05,CZ032,CZ0326,8,7,0
2020-07-05,CZ032,CZ0327,54,52,2
2020-07-05,CZ041,CZ0411,317,283,35
2020-07-05,CZ041,CZ0412,85,83,3
2020-07-05,CZ041,CZ0413,74,74,0
2020-07-05,CZ042,CZ0421,48,47,0
2020-07-05,CZ042,CZ0422,28,28,1
2020-07-05,CZ042,CZ0423,269,265,11
2020-07-05,CZ042,CZ0424,29,26,3
2020-07-05,CZ042,CZ0425,41,40,6
2020-07-05,CZ042,CZ0426,61,63,0
2020-07-05,CZ042,CZ0427,87,88,0
2020-07-05,CZ051,CZ0511,11,8,0
2020-07-05,CZ051,CZ0512,94,80,2
2020-07-05,CZ051,CZ0513,144,75,2
2020-07-05,CZ051,CZ0514,46,39,1
2020-07-05,CZ052,CZ0521,76,68,1
2020-07-05,CZ052,CZ0522,30,24,1
2020-07-05,CZ052,CZ0523,70,68,0
2020-07-05,CZ052,CZ0524,19,17,1
2020-07-05,CZ052,CZ0525,32,28,1
2020-07-05,CZ053,CZ0531,97,80,0
2020-07-05,CZ053,CZ0532,153,142,5
2020-07-05,CZ053,CZ0533,39,37,2
2020-07-05,CZ053,CZ0534,25,26,2
2020-07-05,CZ063,CZ0631,95,93,3
2020-07-05,CZ063,CZ0632,19,17,0
2020-07-05,CZ063,CZ0633,2,2,0
2020-07-05,CZ063,CZ0634,36,33,1
2020-07-05,CZ063,CZ0635,43,43,0
2020-07-05,CZ064,CZ0641,36,32,0
2020-07-05,CZ064,CZ0642,282,232,5
2020-07-05,CZ064,CZ0643,94,72,3
2020-07-05,CZ064,CZ0644,120,109,14
2020-07-05,CZ064,CZ0645,16,17,0
2020-07-05,CZ064,CZ0646,43,37,0
2020-07-05,CZ064,CZ0647,81,75,0
2020-07-05,CZ071,CZ0711,10,10,0
2020-07-05,CZ071,CZ0712,664,622,22
2020-07-05,CZ071,CZ0713,84,83,0
2020-07-05,CZ071,CZ0714,87,57,1
2020-07-05,CZ071,CZ0715,55,52,0
2020-07-05,CZ072,CZ0721,40,37,0
2020-07-05,CZ072,CZ0722,146,145,2
2020-07-05,CZ072,CZ0723,51,51,0
2020-07-05,CZ072,CZ0724,150,146,2
2020-07-05,CZ080,CZ0801,30,30,1
2020-07-05,CZ080,CZ0802,494,335,10
2020-07-05,CZ080,CZ0803,1763,670,6
2020-07-05,CZ080,CZ0804,129,105,6
2020-07-05,CZ080,CZ0805,218,201,9
2020-07-05,CZ080,CZ0806,644,471,35
2020-07-05,,,10,123,0
2020-07-06,CZ010,CZ0100,2451,2264,109
2020-07-06,CZ020,CZ020A,212,195,4
2020-07-06,CZ020,CZ020B,51,47,2
2020-07-06,CZ020,CZ020C,21,19,0
2020-07-06,CZ020,CZ0201,93,93,1
2020-07-06,CZ020,CZ0202,90,79,1
2020-07-06,CZ020,CZ0203,130,116,6
2020-07-06,CZ020,CZ0204,92,67,1
2020-07-06,CZ020,CZ0205,57,37,1
2020-07-06,CZ020,CZ0206,114,112,2
2020-07-06,CZ020,CZ0207,73,61,1
2020-07-06,CZ020,CZ0208,78,71,1
2020-07-06,CZ020,CZ0209,252,221,4
2020-07-06,CZ031,CZ0311,44,44,0
2020-07-06,CZ031,CZ0312,23,23,0
2020-07-06,CZ031,CZ0313,20,19,0
2020-07-06,CZ031,CZ0314,15,15,0
2020-07-06,CZ031,CZ0315,41,32,5
2020-07-06,CZ031,CZ0316,40,37,1
2020-07-06,CZ031,CZ0317,18,18,0
2020-07-06,CZ032,CZ0321,348,337,8
2020-07-06,CZ032,CZ0322,87,85,0
2020-07-06,CZ032,CZ0323,108,104,2
2020-07-06,CZ032,CZ0324,48,37,5
2020-07-06,CZ032,CZ0325,21,21,0
2020-07-06,CZ032,CZ0326,8,7,0
2020-07-06,CZ032,CZ0327,54,52,2
2020-07-06,CZ041,CZ0411,317,283,35
2020-07-06,CZ041,CZ0412,85,83,3
2020-07-06,CZ041,CZ0413,74,74,0
2020-07-06,CZ042,CZ0421,48,47,0
2020-07-06,CZ042,CZ0422,28,28,1
2020-07-06,CZ042,CZ0423,269,265,11
2020-07-06,CZ042,CZ0424,29,26,3
2020-07-06,CZ042,CZ0425,41,40,6
2020-07-06,CZ042,CZ0426,61,63,0
2020-07-06,CZ042,CZ0427,87,88,0
2020-07-06,CZ051,CZ0511,11,8,0
2020-07-06,CZ051,CZ0512,94,80,2
2020-07-06,CZ051,CZ0513,144,76,2
2020-07-06,CZ051,CZ0514,46,39,1
2020-07-06,CZ052,CZ0521,76,68,1
2020-07-06,CZ052,CZ0522,30,24,1
2020-07-06,CZ052,CZ0523,70,68,0
2020-07-06,CZ052,CZ0524,19,17,1
2020-07-06,CZ052,CZ0525,32,28,1
2020-07-06,CZ053,CZ0531,97,80,0
2020-07-06,CZ053,CZ0532,153,142,5
2020-07-06,CZ053,CZ0533,39,37,2
2020-07-06,CZ053,CZ0534,25,26,2
2020-07-06,CZ063,CZ0631,95,93,3
2020-07-06,CZ063,CZ0632,19,17,0
2020-07-06,CZ063,CZ0633,2,2,0
2020-07-06,CZ063,CZ0634,36,33,1
2020-07-06,CZ063,CZ0635,43,43,0
2020-07-06,CZ064,CZ0641,36,32,0
2020-07-06,CZ064,CZ0642,282,234,5
2020-07-06,CZ064,CZ0643,94,74,3
2020-07-06,CZ064,CZ0644,120,109,14
2020-07-06,CZ064,CZ0645,16,17,0
2020-07-06,CZ064,CZ0646,43,37,0
2020-07-06,CZ064,CZ0647,81,75,0
2020-07-06,CZ071,CZ0711,10,10,0
2020-07-06,CZ071,CZ0712,664,622,22
2020-07-06,CZ071,CZ0713,84,83,0
2020-07-06,CZ071,CZ0714,87,57,1
2020-07-06,CZ071,CZ0715,55,52,0
2020-07-06,CZ072,CZ0721,40,37,0
2020-07-06,CZ072,CZ0722,146,145,2
2020-07-06,CZ072,CZ0723,51,51,0
2020-07-06,CZ072,CZ0724,150,146,2
2020-07-06,CZ080,CZ0801,30,30,1
2020-07-06,CZ080,CZ0802,497,337,10
2020-07-06,CZ080,CZ0803,1788,690,6
2020-07-06,CZ080,CZ0804,129,106,6
2020-07-06,CZ080,CZ0805,218,201,9
2020-07-06,CZ080,CZ0806,653,473,35
2020-07-06,,,10,126,0
2020-07-07,CZ010,CZ0100,2456,2287,109
2020-07-07,CZ020,CZ020A,212,197,4
2020-07-07,CZ020,CZ020B,51,47,2
2020-07-07,CZ020,CZ020C,21,19,0
2020-07-07,CZ020,CZ0201,94,93,1
2020-07-07,CZ020,CZ0202,90,79,1
2020-07-07,CZ020,CZ0203,130,117,6
2020-07-07,CZ020,CZ0204,92,68,1
2020-07-07,CZ020,CZ0205,64,37,1
2020-07-07,CZ020,CZ0206,114,112,2
2020-07-07,CZ020,CZ0207,73,62,1
2020-07-07,CZ020,CZ0208,78,73,1
2020-07-07,CZ020,CZ0209,252,225,4
2020-07-07,CZ031,CZ0311,44,44,0
2020-07-07,CZ031,CZ0312,23,23,0
2020-07-07,CZ031,CZ0313,21,19,0
2020-07-07,CZ031,CZ0314,15,15,0
2020-07-07,CZ031,CZ0315,41,32,5
2020-07-07,CZ031,CZ0316,40,37,1
2020-07-07,CZ031,CZ0317,18,18,0
2020-07-07,CZ032,CZ0321,348,337,8
2020-07-07,CZ032,CZ0322,87,85,0
2020-07-07,CZ032,CZ0323,109,104,2
2020-07-07,CZ032,CZ0324,48,37,5
2020-07-07,CZ032,CZ0325,21,21,0
2020-07-07,CZ032,CZ0326,8,7,0
2020-07-07,CZ032,CZ0327,54,52,2
2020-07-07,CZ041,CZ0411,317,283,35
2020-07-07,CZ041,CZ0412,85,83,3
2020-07-07,CZ041,CZ0413,74,74,0
2020-07-07,CZ042,CZ0421,48,47,0
2020-07-07,CZ042,CZ0422,28,28,1
2020-07-07,CZ042,CZ0423,269,265,11
2020-07-07,CZ042,CZ0424,29,26,3
2020-07-07,CZ042,CZ0425,41,40,6
2020-07-07,CZ042,CZ0426,62,64,0
2020-07-07,CZ042,CZ0427,87,89,0
2020-07-07,CZ051,CZ0511,11,9,0
2020-07-07,CZ051,CZ0512,95,80,2
2020-07-07,CZ051,CZ0513,144,80,2
2020-07-07,CZ051,CZ0514,46,41,1
2020-07-07,CZ052,CZ0521,77,68,1
2020-07-07,CZ052,CZ0522,32,24,1
2020-07-07,CZ052,CZ0523,70,68,0
2020-07-07,CZ052,CZ0524,19,17,1
2020-07-07,CZ052,CZ0525,33,28,1
2020-07-07,CZ053,CZ0531,98,83,0
2020-07-07,CZ053,CZ0532,154,142,5
2020-07-07,CZ053,CZ0533,39,37,2
2020-07-07,CZ053,CZ0534,26,26,2
2020-07-07,CZ063,CZ0631,95,93,3
2020-07-07,CZ063,CZ0632,32,17,0
2020-07-07,CZ063,CZ0633,2,2,0
2020-07-07,CZ063,CZ0634,36,33,1
2020-07-07,CZ063,CZ0635,43,43,0
2020-07-07,CZ064,CZ0641,36,32,0
2020-07-07,CZ064,CZ0642,283,234,5
2020-07-07,CZ064,CZ0643,94,74,3
2020-07-07,CZ064,CZ0644,120,109,14
2020-07-07,CZ064,CZ0645,16,17,0
2020-07-07,CZ064,CZ0646,43,37,0
2020-07-07,CZ064,CZ0647,82,75,0
2020-07-07,CZ071,CZ0711,10,10,0
2020-07-07,CZ071,CZ0712,664,623,22
2020-07-07,CZ071,CZ0713,84,83,0
2020-07-07,CZ071,CZ0714,87,59,1
2020-07-07,CZ071,CZ0715,55,52,0
2020-07-07,CZ072,CZ0721,40,37,0
2020-07-07,CZ072,CZ0722,149,145,2
2020-07-07,CZ072,CZ0723,51,51,0
2020-07-07,CZ072,CZ0724,150,147,2
2020-07-07,CZ080,CZ0801,31,30,1
2020-07-07,CZ080,CZ0802,520,349,10
2020-07-07,CZ080,CZ0803,1822,725,6
2020-07-07,CZ080,CZ0804,133,107,6
2020-07-07,CZ080,CZ0805,219,203,9
2020-07-07,CZ080,CZ0806,663,477,35
2020-07-07,,,10,129,0
2020-07-08,CZ010,CZ0100,2467,2341,109
2020-07-08,CZ020,CZ020A,214,199,4
2020-07-08,CZ020,CZ020B,51,47,2
2020-07-08,CZ020,CZ020C,21,20,0
2020-07-08,CZ020,CZ0201,94,93,1
2020-07-08,CZ020,CZ0202,90,79,1
2020-07-08,CZ020,CZ0203,130,123,6
2020-07-08,CZ020,CZ0204,94,70,1
2020-07-08,CZ020,CZ0205,71,37,1
2020-07-08,CZ020,CZ0206,114,113,2
2020-07-08,CZ020,CZ0207,76,62,1
2020-07-08,CZ020,CZ0208,79,74,1
2020-07-08,CZ020,CZ0209,253,228,4
2020-07-08,CZ031,CZ0311,44,44,0
2020-07-08,CZ031,CZ0312,23,23,0
2020-07-08,CZ031,CZ0313,21,19,0
2020-07-08,CZ031,CZ0314,15,15,0
2020-07-08,CZ031,CZ0315,41,32,5
2020-07-08,CZ031,CZ0316,40,37,1
2020-07-08,CZ031,CZ0317,18,19,0
2020-07-08,CZ032,CZ0321,348,337,8
2020-07-08,CZ032,CZ0322,87,85,0
2020-07-08,CZ032,CZ0323,109,104,2
2020-07-08,CZ032,CZ0324,48,37,5
2020-07-08,CZ032,CZ0325,21,21,0
2020-07-08,CZ032,CZ0326,8,7,0
2020-07-08,CZ032,CZ0327,54,52,2
2020-07-08,CZ041,CZ0411,317,283,35
2020-07-08,CZ041,CZ0412,85,83,3
2020-07-08,CZ041,CZ0413,74,75,0
2020-07-08,CZ042,CZ0421,48,47,0
2020-07-08,CZ042,CZ0422,28,28,1
2020-07-08,CZ042,CZ0423,269,268,11
2020-07-08,CZ042,CZ0424,29,26,3
2020-07-08,CZ042,CZ0425,41,40,6
2020-07-08,CZ042,CZ0426,62,64,0
2020-07-08,CZ042,CZ0427,87,89,0
2020-07-08,CZ051,CZ0511,11,9,0
2020-07-08,CZ051,CZ0512,96,80,2
2020-07-08,CZ051,CZ0513,145,94,2
2020-07-08,CZ051,CZ0514,46,41,1
2020-07-08,CZ052,CZ0521,78,69,1
2020-07-08,CZ052,CZ0522,32,24,1
2020-07-08,CZ052,CZ0523,71,69,0
2020-07-08,CZ052,CZ0524,19,17,1
2020-07-08,CZ052,CZ0525,33,29,1
2020-07-08,CZ053,CZ0531,98,83,0
2020-07-08,CZ053,CZ0532,154,144,5
2020-07-08,CZ053,CZ0533,39,37,2
2020-07-08,CZ053,CZ0534,26,26,2
2020-07-08,CZ063,CZ0631,95,93,3
2020-07-08,CZ063,CZ0632,32,17,0
2020-07-08,CZ063,CZ0633,2,2,0
2020-07-08,CZ063,CZ0634,36,33,1
2020-07-08,CZ063,CZ0635,43,44,0
2020-07-08,CZ064,CZ0641,36,35,0
2020-07-08,CZ064,CZ0642,287,267,5
2020-07-08,CZ064,CZ0643,96,86,3
2020-07-08,CZ064,CZ0644,120,110,14
2020-07-08,CZ064,CZ0645,16,17,0
2020-07-08,CZ064,CZ0646,43,37,0
2020-07-08,CZ064,CZ0647,82,78,0
2020-07-08,CZ071,CZ0711,10,10,0
2020-07-08,CZ071,CZ0712,665,624,22
2020-07-08,CZ071,CZ0713,84,83,0
2020-07-08,CZ071,CZ0714,88,62,1
2020-07-08,CZ071,CZ0715,55,52,0
2020-07-08,CZ072,CZ0721,40,37,0
2020-07-08,CZ072,CZ0722,149,145,2
2020-07-08,CZ072,CZ0723,53,52,0
2020-07-08,CZ072,CZ0724,150,147,2
2020-07-08,CZ080,CZ0801,31,30,1
2020-07-08,CZ080,CZ0802,534,363,10
2020-07-08,CZ080,CZ0803,1859,792,6
2020-07-08,CZ080,CZ0804,136,108,6
2020-07-08,CZ080,CZ0805,219,203,9
2020-07-08,CZ080,CZ0806,674,480,35
2020-07-08,,,10,132,0
2020-07-09,CZ010,CZ0100,2482,2362,109
2020-07-09,CZ020,CZ020A,216,202,4
2020-07-09,CZ020,CZ020B,51,47,2
2020-07-09,CZ020,CZ020C,21,20,0
2020-07-09,CZ020,CZ0201,94,94,1
2020-07-09,CZ020,CZ0202,90,80,1
2020-07-09,CZ020,CZ0203,130,123,6
2020-07-09,CZ020,CZ0204,96,72,1
2020-07-09,CZ020,CZ0205,80,37,1
2020-07-09,CZ020,CZ0206,114,115,2
2020-07-09,CZ020,CZ0207,76,62,1
2020-07-09,CZ020,CZ0208,79,75,1
2020-07-09,CZ020,CZ0209,257,232,4
2020-07-09,CZ031,CZ0311,44,44,0
2020-07-09,CZ031,CZ0312,23,23,0
2020-07-09,CZ031,CZ0313,22,19,0
2020-07-09,CZ031,CZ0314,15,15,0
2020-07-09,CZ031,CZ0315,41,32,5
2020-07-09,CZ031,CZ0316,40,37,1
2020-07-09,CZ031,CZ0317,19,19,0
2020-07-09,CZ032,CZ0321,348,337,8
2020-07-09,CZ032,CZ0322,87,85,0
2020-07-09,CZ032,CZ0323,109,104,2
2020-07-09,CZ032,CZ0324,48,37,5
2020-07-09,CZ032,CZ0325,21,21,0
2020-07-09,CZ032,CZ0326,8,7,0
2020-07-09,CZ032,CZ0327,54,52,2
2020-07-09,CZ041,CZ0411,317,283,35
2020-07-09,CZ041,CZ0412,85,83,3
2020-07-09,CZ041,CZ0413,74,75,0
2020-07-09,CZ042,CZ0421,48,47,0
2020-07-09,CZ042,CZ0422,28,28,1
2020-07-09,CZ042,CZ0423,269,268,11
2020-07-09,CZ042,CZ0424,29,28,3
2020-07-09,CZ042,CZ0425,41,40,6
2020-07-09,CZ042,CZ0426,62,64,0
2020-07-09,CZ042,CZ0427,87,89,0
2020-07-09,CZ051,CZ0511,12,10,0
2020-07-09,CZ051,CZ0512,96,80,2
2020-07-09,CZ051,CZ0513,146,99,2
2020-07-09,CZ051,CZ0514,46,42,1
2020-07-09,CZ052,CZ0521,80,74,1
2020-07-09,CZ052,CZ0522,32,24,1
2020-07-09,CZ052,CZ0523,71,70,0
2020-07-09,CZ052,CZ0524,19,18,1
2020-07-09,CZ052,CZ0525,33,30,1
2020-07-09,CZ053,CZ0531,101,86,0
2020-07-09,CZ053,CZ0532,154,146,5
2020-07-09,CZ053,CZ0533,40,37,2
2020-07-09,CZ053,CZ0534,26,26,2
2020-07-09,CZ063,CZ0631,95,93,3
2020-07-09,CZ063,CZ0632,33,17,0
2020-07-09,CZ063,CZ0633,2,2,0
2020-07-09,CZ063,CZ0634,36,33,1
2020-07-09,CZ063,CZ0635,44,44,0
2020-07-09,CZ064,CZ0641,36,35,0
2020-07-09,CZ064,CZ0642,288,273,5
2020-07-09,CZ064,CZ0643,97,86,3
2020-07-09,CZ064,CZ0644,121,110,14
2020-07-09,CZ064,CZ0645,16,17,0
2020-07-09,CZ064,CZ0646,43,40,0
2020-07-09,CZ064,CZ0647,82,78,0
2020-07-09,CZ071,CZ0711,10,10,0
2020-07-09,CZ071,CZ0712,671,632,22
2020-07-09,CZ071,CZ0713,84,84,0
2020-07-09,CZ071,CZ0714,88,74,1
2020-07-09,CZ071,CZ0715,55,53,0
2020-07-09,CZ072,CZ0721,40,38,0
2020-07-09,CZ072,CZ0722,150,145,2
2020-07-09,CZ072,CZ0723,53,52,0
2020-07-09,CZ072,CZ0724,150,148,2
2020-07-09,CZ080,CZ0801,31,30,1
2020-07-09,CZ080,CZ0802,541,375,10
2020-07-09,CZ080,CZ0803,1887,821,7
2020-07-09,CZ080,CZ0804,136,108,6
2020-07-09,CZ080,CZ0805,220,204,9
2020-07-09,CZ080,CZ0806,679,483,35
2020-07-09,,,10,133,0
2020-07-10,CZ010,CZ0100,2497,2375,109
2020-07-10,CZ020,CZ020A,218,203,4
2020-07-10,CZ020,CZ020B,51,47,2
2020-07-10,CZ020,CZ020C,21,22,0
2020-07-10,CZ020,CZ0201,95,95,1
2020-07-10,CZ020,CZ0202,90,89,1
2020-07-10,CZ020,CZ0203,130,124,6
2020-07-10,CZ020,CZ0204,96,73,1
2020-07-10,CZ020,CZ0205,84,37,1
2020-07-10,CZ020,CZ0206,114,115,2
2020-07-10,CZ020,CZ0207,76,62,1
2020-07-10,CZ020,CZ0208,81,75,1
2020-07-10,CZ020,CZ0209,258,238,4
2020-07-10,CZ031,CZ0311,44,44,0
2020-07-10,CZ031,CZ0312,23,23,0
2020-07-10,CZ031,CZ0313,22,19,0
2020-07-10,CZ031,CZ0314,15,15,0
2020-07-10,CZ031,CZ0315,41,34,5
2020-07-10,CZ031,CZ0316,40,37,1
2020-07-10,CZ031,CZ0317,21,19,0
2020-07-10,CZ032,CZ0321,348,337,8
2020-07-10,CZ032,CZ0322,87,85,0
2020-07-10,CZ032,CZ0323,111,105,2
2020-07-10,CZ032,CZ0324,48,37,5
2020-07-10,CZ032,CZ0325,21,21,0
2020-07-10,CZ032,CZ0326,8,8,0
2020-07-10,CZ032,CZ0327,54,52,2
2020-07-10,CZ041,CZ0411,317,283,35
2020-07-10,CZ041,CZ0412,85,83,3
2020-07-10,CZ041,CZ0413,74,75,0
2020-07-10,CZ042,CZ0421,48,47,0
2020-07-10,CZ042,CZ0422,28,28,1
2020-07-10,CZ042,CZ0423,269,269,11
2020-07-10,CZ042,CZ0424,29,28,3
2020-07-10,CZ042,CZ0425,41,40,6
2020-07-10,CZ042,CZ0426,62,64,0
2020-07-10,CZ042,CZ0427,87,89,0
2020-07-10,CZ051,CZ0511,12,10,0
2020-07-10,CZ051,CZ0512,97,80,2
2020-07-10,CZ051,CZ0513,147,100,2
2020-07-10,CZ051,CZ0514,46,42,1
2020-07-10,CZ052,CZ0521,80,74,1
2020-07-10,CZ052,CZ0522,32,24,1
2020-07-10,CZ052,CZ0523,71,70,0
2020-07-10,CZ052,CZ0524,19,18,1
2020-07-10,CZ052,CZ0525,33,31,1
2020-07-10,CZ053,CZ0531,101,91,0
2020-07-10,CZ053,CZ0532,155,148,5
2020-07-10,CZ053,CZ0533,40,38,2
2020-07-10,CZ053,CZ0534,26,26,2
2020-07-10,CZ063,CZ0631,95,93,3
2020-07-10,CZ063,CZ0632,42,17,0
2020-07-10,CZ063,CZ0633,2,2,0
2020-07-10,CZ063,CZ0634,36,33,1
2020-07-10,CZ063,CZ0635,44,44,0
2020-07-10,CZ064,CZ0641,36,35,0
2020-07-10,CZ064,CZ0642,289,273,5
2020-07-10,CZ064,CZ0643,99,87,3
2020-07-10,CZ064,CZ0644,122,110,14
2020-07-10,CZ064,CZ0645,16,17,0
2020-07-10,CZ064,CZ0646,43,40,0
2020-07-10,CZ064,CZ0647,82,78,0
2020-07-10,CZ071,CZ0711,10,10,0
2020-07-10,CZ071,CZ0712,676,633,22
2020-07-10,CZ071,CZ0713,84,84,0
2020-07-10,CZ071,CZ0714,88,83,1
2020-07-10,CZ071,CZ0715,55,53,0
2020-07-10,CZ072,CZ0721,40,40,0
2020-07-10,CZ072,CZ0722,151,145,2
2020-07-10,CZ072,CZ0723,55,52,0
2020-07-10,CZ072,CZ0724,150,148,2
2020-07-10,CZ080,CZ0801,31,30,1
2020-07-10,CZ080,CZ0802,552,384,10
2020-07-10,CZ080,CZ0803,1919,886,7
2020-07-10,CZ080,CZ0804,146,110,6
2020-07-10,CZ080,CZ0805,223,204,9
2020-07-10,CZ080,CZ0806,687,497,35
2020-07-10,,,10,162,0
2020-07-11,CZ010,CZ0100,2504,2384,109
2020-07-11,CZ020,CZ020A,219,203,4
2020-07-11,CZ020,CZ020B,51,47,2
2020-07-11,CZ020,CZ020C,21,22,0
2020-07-11,CZ020,CZ0201,95,95,1
2020-07-11,CZ020,CZ0202,90,89,1
2020-07-11,CZ020,CZ0203,130,124,6
2020-07-11,CZ020,CZ0204,96,74,1
2020-07-11,CZ020,CZ0205,84,37,1
2020-07-11,CZ020,CZ0206,114,115,2
2020-07-11,CZ020,CZ0207,76,62,1
2020-07-11,CZ020,CZ0208,81,75,1
2020-07-11,CZ020,CZ0209,260,240,4
2020-07-11,CZ031,CZ0311,44,44,0
2020-07-11,CZ031,CZ0312,23,23,0
2020-07-11,CZ031,CZ0313,22,19,0
2020-07-11,CZ031,CZ0314,15,15,0
2020-07-11,CZ031,CZ0315,41,34,5
2020-07-11,CZ031,CZ0316,40,37,1
2020-07-11,CZ031,CZ0317,21,19,0
2020-07-11,CZ032,CZ0321,348,337,8
2020-07-11,CZ032,CZ0322,87,87,0
